id,created_at,provider_name,sku_provider,raw_title,price,currency,metadata,status,normalized_product_id
2855,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007636,Boquilla Encendido Automático HT-802B Barreto,549.85,MXN,"{""url"":""https://www.grupocoresa.com/boquilla-encendido-automatico-6367"",""scraped_at"":1766777348.3960967,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2856,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007645,Medidor de Vacío de Mano 69086 Yellow Jacket,8720.49,MXN,"{""url"":""https://www.grupocoresa.com/medidor-de-vacio-de-mano-yellow-jacket-5467"",""scraped_at"":1766777348.396424,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2857,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007645,Medidor de Vacío de Mano 69086 Yellow Jacket,8720.49,MXN,"{""url"":""https://www.grupocoresa.com/medidor-de-vacio-de-mano-yellow-jacket-5467"",""scraped_at"":1766777348.3966987,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2858,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007647,"Juego de 3 Mangueras 21983 Yellow Jacket 36"" Rojo/Azul/Amarillo",1792.29,MXN,"{""url"":""https://www.grupocoresa.com/juego-3-mangueras-36-amarillo-rojo-azul-yellow-jacket-7467"",""scraped_at"":1766777348.396984,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2859,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007647,"Juego de 3 Mangueras 21983 Yellow Jacket 36"" Rojo/Azul/Amarillo",1792.29,MXN,"{""url"":""https://www.grupocoresa.com/juego-3-mangueras-36-amarillo-rojo-azul-yellow-jacket-7467"",""scraped_at"":1766777348.3972683,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2860,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007694,"Corta Tubo 70001 Uniweld 1/8"" a 1 1/4""",414.36,MXN,"{""url"":""https://www.grupocoresa.com/corta-tubo-1-8-a-1-1-4-4967"",""scraped_at"":1766777348.397621,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2861,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007694,"Corta Tubo 70001 Uniweld 1/8"" a 1 1/4""",414.36,MXN,"{""url"":""https://www.grupocoresa.com/corta-tubo-1-8-a-1-1-4-4967"",""scraped_at"":1766777348.3978853,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2862,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007746,Cinta Aislante Foam Cork VCT-1 Avaly,431.02,MXN,"{""url"":""https://www.grupocoresa.com/cinta-aislante-foam-cork-6477"",""scraped_at"":1766777348.3981674,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2863,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007746,Cinta Aislante Foam Cork VCT-1 Avaly,431.02,MXN,"{""url"":""https://www.grupocoresa.com/cinta-aislante-foam-cork-6477"",""scraped_at"":1766777348.3984497,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2864,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007747,Manifold °C para R134A/404A/407C 49956 Yellow Jacket R134A/404A/407C Rojo/Azul Bar/Psi,4980.25,MXN,"{""url"":""https://www.grupocoresa.com/manifold-c-r134a-404a-407c-rojo-azul-bar-psi-yellow-jacket-7477"",""scraped_at"":1766777348.3987377,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2865,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007747,Manifold °C para R134A/404A/407C 49956 Yellow Jacket R134A/404A/407C Rojo/Azul Bar/Psi,4980.25,MXN,"{""url"":""https://www.grupocoresa.com/manifold-c-r134a-404a-407c-rojo-azul-bar-psi-yellow-jacket-7477"",""scraped_at"":1766777348.3990026,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2866,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007775,Lata 1714 Diversitech 12Oz de Poliuretano Foam Sealant,278.43,MXN,"{""url"":""https://www.grupocoresa.com/lata-12oz-de-poliuretano-foam-sealant-5777"",""scraped_at"":1766777348.3992858,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2867,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007775,Lata 1714 Diversitech 12Oz de Poliuretano Foam Sealant,278.43,MXN,"{""url"":""https://www.grupocoresa.com/lata-12oz-de-poliuretano-foam-sealant-5777"",""scraped_at"":1766777348.3995602,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2868,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007777,Lata FOAM-20 20 Oz de Poliuretano,118.3,MXN,"{""url"":""https://www.grupocoresa.com/lata-20-oz-de-poliuretano-7777"",""scraped_at"":1766777348.3998935,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2869,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007777,Lata FOAM-20 20 Oz de Poliuretano,118.3,MXN,"{""url"":""https://www.grupocoresa.com/lata-20-oz-de-poliuretano-7777"",""scraped_at"":1766777348.4002104,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2870,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007794,"Dobla Tubo de Resorte 70017 Uniweld 5/16""",49.11,MXN,"{""url"":""https://www.grupocoresa.com/dobla-tubo-de-resorte-5-16-4977"",""scraped_at"":1766777348.4005554,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2871,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007794,"Dobla Tubo de Resorte 70017 Uniweld 5/16""",49.11,MXN,"{""url"":""https://www.grupocoresa.com/dobla-tubo-de-resorte-5-16-4977"",""scraped_at"":1766777348.4008706,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2872,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007975,Kit Peines para Serpentín 8-9-10-11-12 y 14 T-100 Diversitech,298.17,MXN,"{""url"":""https://www.grupocoresa.com/kit-peines-para-serpentin-8-9-10-11-12-y-14-5797"",""scraped_at"":1766777348.4011505,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2873,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007975,Kit Peines para Serpentín 8-9-10-11-12 y 14 T-100 Diversitech,298.17,MXN,"{""url"":""https://www.grupocoresa.com/kit-peines-para-serpentin-8-9-10-11-12-y-14-5797"",""scraped_at"":1766777348.4014711,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2874,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007994,"Punta de Corte CT100-2D para Oxiacetileno Corta Hasta 2"" CT100-2D Uniweld",219.8,MXN,"{""url"":""https://www.grupocoresa.com/punta-de-corte-ct100-2d-para-oxiacetileno-corta-hasta-2-4997"",""scraped_at"":1766777348.4018116,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2875,2025-12-26 19:29:08.414135+00,Grupo Coresa,COR-181201-00007994,"Punta de Corte CT100-2D para Oxiacetileno Corta Hasta 2"" CT100-2D Uniweld",219.8,MXN,"{""url"":""https://www.grupocoresa.com/punta-de-corte-ct100-2d-para-oxiacetileno-corta-hasta-2-4997"",""scraped_at"":1766777348.402124,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2876,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008005,"Manómetro Alta Rojo G529LD LPF G529LD Uniweld 2.5"" P/R410A/R22/R404A Rojo Psi-°F P/R410A/R22/R404A con Protector de Goma",218.8,MXN,"{""url"":""https://www.grupocoresa.com/manometro-alta-rojo-g529ld-lpftm-2-5-psi-f-p-r410a-r22-r404a-c-protector-de-goma-5008"",""scraped_at"":1766777351.405078,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2877,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008005,"Manómetro Alta Rojo G529LD LPF G529LD Uniweld 2.5"" P/R410A/R22/R404A Rojo Psi-°F P/R410A/R22/R404A con Protector de Goma",218.8,MXN,"{""url"":""https://www.grupocoresa.com/manometro-alta-rojo-g529ld-lpftm-2-5-psi-f-p-r410a-r22-r404a-c-protector-de-goma-5008"",""scraped_at"":1766777351.4053788,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2878,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008054,Manguera AD-R-MNG Adesa con Conexion Y Sifon,359.31,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2879,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008054,Manguera AD-R-MNG Adesa con Conexion Y Sifon,359.31,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2880,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008105,"Manguera H3Smby Soft Magic H3SMBY Uniweld 36"" Amarilla",190.96,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2881,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008105,"Manguera H3Smby Soft Magic H3SMBY Uniweld 36"" Amarilla",190.96,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2882,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008145,"Manguera para R410 29060 Yellow Jacket 60"" Amarilla con Válvula Esférica Compacta",1256.47,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2883,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008145,"Manguera para R410 29060 Yellow Jacket 60"" Amarilla con Válvula Esférica Compacta",1256.47,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2884,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008154,Tubo Bombeo Completo AD-R-TRG Adesa Rosca Gruesa,814.03,MXN,"{""url"":""https://www.grupocoresa.com/tubo-bombeo-completo-nuevo-rosca-gruesa-4518"",""scraped_at"":1766777351.407841,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2885,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008154,Tubo Bombeo Completo AD-R-TRG Adesa Rosca Gruesa,814.03,MXN,"{""url"":""https://www.grupocoresa.com/tubo-bombeo-completo-nuevo-rosca-gruesa-4518"",""scraped_at"":1766777351.4081037,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2886,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008205,Boquilla de Autoencendido Eléctrico HT-89 Uniweld HT89,474.22,MXN,"{""url"":""https://www.grupocoresa.com/boquilla-de-autoencendido-electrico-ht89-5028"",""scraped_at"":1766777351.408398,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2887,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008205,Boquilla de Autoencendido Eléctrico HT-89 Uniweld HT89,474.22,MXN,"{""url"":""https://www.grupocoresa.com/boquilla-de-autoencendido-electrico-ht89-5028"",""scraped_at"":1766777351.4086616,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2888,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008245,"Manómetro 2 1/2"" Alta  para °F 0-500Psi R22  49001 Yellow Jacket Rojo",632.29,MXN,"{""url"":""https://www.grupocoresa.com/manometro-2-1-2-alta-rojo-para-f-0-500psi-r22-yellow-jacket-5428"",""scraped_at"":1766777351.4089398,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2889,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008245,"Manómetro 2 1/2"" Alta  para °F 0-500Psi R22  49001 Yellow Jacket Rojo",632.29,MXN,"{""url"":""https://www.grupocoresa.com/manometro-2-1-2-alta-rojo-para-f-0-500psi-r22-yellow-jacket-5428"",""scraped_at"":1766777351.4092002,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2890,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008257,"Juego Expansor con 5 Piezas  VA-193 Avaly 1/4"" a 5/8""",349.97,MXN,"{""url"":""https://www.grupocoresa.com/juego-expansor-con-5-piezas-1-4-a-5-8-avaly-7528"",""scraped_at"":1766777351.409563,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2891,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008257,"Juego Expansor con 5 Piezas  VA-193 Avaly 1/4"" a 5/8""",349.97,MXN,"{""url"":""https://www.grupocoresa.com/juego-expansor-con-5-piezas-1-4-a-5-8-avaly-7528"",""scraped_at"":1766777351.409879,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2892,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008333,Llave He Vertical para Tanque 1/2Nptf 5/8F LL-300,42.97,MXN,"{""url"":""https://www.grupocoresa.com/llave-he-vertical-para-tanque-1-2nptf-5-8f-3338"",""scraped_at"":1766777351.4102116,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2893,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008333,Llave He Vertical para Tanque 1/2Nptf 5/8F LL-300,42.97,MXN,"{""url"":""https://www.grupocoresa.com/llave-he-vertical-para-tanque-1-2nptf-5-8f-3338"",""scraped_at"":1766777351.4105337,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2894,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008345,"Manómetro 3 1/8"" Alta para °F 0-500Psi R22/134A/404A  49105 Yellow Jacket Rojo",836.84,MXN,"{""url"":""https://www.grupocoresa.com/manometro-3-1-8-alta-rojo-para-f-0-500psi-r22-134a-404a-yellow-jacket-5438"",""scraped_at"":1766777351.4108152,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2895,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008345,"Manómetro 3 1/8"" Alta para °F 0-500Psi R22/134A/404A  49105 Yellow Jacket Rojo",836.84,MXN,"{""url"":""https://www.grupocoresa.com/manometro-3-1-8-alta-rojo-para-f-0-500psi-r22-134a-404a-yellow-jacket-5438"",""scraped_at"":1766777351.4110801,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2896,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008346,Expansor Múltiple  VA-95 Avaly 1/4 a 5/8,123.66,MXN,"{""url"":""https://www.grupocoresa.com/expansor-multiple-1-4-a-5-8-avaly-6438"",""scraped_at"":1766777351.4113698,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2897,2025-12-26 19:29:11.427847+00,Grupo Coresa,COR-181201-00008346,Expansor Múltiple  VA-95 Avaly 1/4 a 5/8,123.66,MXN,"{""url"":""https://www.grupocoresa.com/expansor-multiple-1-4-a-5-8-avaly-6438"",""scraped_at"":1766777351.411636,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2898,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008377,"Eliminador de Vibración con Malla de Cobre VF-5 5/8"" Largo 10""",567.53,MXN,"{""url"":""https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-cobre-5-8-largo-10-7738"",""scraped_at"":1766777354.9891846,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2899,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008377,"Eliminador de Vibración con Malla de Cobre VF-5 5/8"" Largo 10""",567.53,MXN,"{""url"":""https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-cobre-5-8-largo-10-7738"",""scraped_at"":1766777354.9895554,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2900,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008405,Antorcha de Mano con Llama de Lápiz PCV25 Uniweld,406.23,MXN,"{""url"":""https://www.grupocoresa.com/antorcha-de-mano-con-llama-de-lapiz-5048"",""scraped_at"":1766777354.989913,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2901,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008405,Antorcha de Mano con Llama de Lápiz PCV25 Uniweld,406.23,MXN,"{""url"":""https://www.grupocoresa.com/antorcha-de-mano-con-llama-de-lapiz-5048"",""scraped_at"":1766777354.990228,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2902,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008414,Tensor de Conductos DS2,116.12,MXN,"{""url"":""https://www.grupocoresa.com/tensor-de-conductos-4148"",""scraped_at"":1766777354.9905748,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2903,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008414,Tensor de Conductos DS2,116.12,MXN,"{""url"":""https://www.grupocoresa.com/tensor-de-conductos-4148"",""scraped_at"":1766777354.9908893,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2904,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008445,"Mini Corta Tubo 60121 Yellow Jacket 1/4"" a 7/8""",532.41,MXN,"{""url"":""https://www.grupocoresa.com/mini-cortatubo-1-4-a-7-8-yellow-jacket-5448"",""scraped_at"":1766777354.991221,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2905,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008445,"Mini Corta Tubo 60121 Yellow Jacket 1/4"" a 7/8""",532.41,MXN,"{""url"":""https://www.grupocoresa.com/mini-cortatubo-1-4-a-7-8-yellow-jacket-5448"",""scraped_at"":1766777354.9915454,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2906,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008446,Manómetro Alta Vag500Mh-Mr R134/404/12/22/407C/507A VA-G500-MH / MR Avaly,139.97,MXN,"{""url"":""https://www.grupocoresa.com/manometro-alta-vag500mh-mr-r134-404-12-22-407c-507a-6448"",""scraped_at"":1766777354.9918823,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2907,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008446,Manómetro Alta Vag500Mh-Mr R134/404/12/22/407C/507A VA-G500-MH / MR Avaly,139.97,MXN,"{""url"":""https://www.grupocoresa.com/manometro-alta-vag500mh-mr-r134-404-12-22-407c-507a-6448"",""scraped_at"":1766777354.9922,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2908,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008505,Regulador de Oxígeno RO Uniweld,1730.02,MXN,"{""url"":""https://www.grupocoresa.com/regulador-de-oxigeno-5058"",""scraped_at"":1766777354.9924972,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2909,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008505,Regulador de Oxígeno RO Uniweld,1730.02,MXN,"{""url"":""https://www.grupocoresa.com/regulador-de-oxigeno-5058"",""scraped_at"":1766777354.992763,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2910,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008514,Herramienta Tensora de Nylon  TY4G con Agarre,180.4,MXN,"{""url"":""https://www.grupocoresa.com/herramienta-tensora-de-nilon-con-agarre-4158"",""scraped_at"":1766777354.993098,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2911,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008514,Herramienta Tensora de Nylon  TY4G con Agarre,180.4,MXN,"{""url"":""https://www.grupocoresa.com/herramienta-tensora-de-nilon-con-agarre-4158"",""scraped_at"":1766777354.9934654,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2912,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008545,"Llave Ratch 60616 Yellow Jacket 1/4"", 3/16"" Y 3/8"", 5/16""",453.39,MXN,"{""url"":""https://www.grupocoresa.com/llave-ratch-1-4-3-16-y-3-8-5-16-yellow-jacket-5458"",""scraped_at"":1766777354.993751,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2913,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008545,"Llave Ratch 60616 Yellow Jacket 1/4"", 3/16"" Y 3/8"", 5/16""",453.39,MXN,"{""url"":""https://www.grupocoresa.com/llave-ratch-1-4-3-16-y-3-8-5-16-yellow-jacket-5458"",""scraped_at"":1766777354.994013,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2914,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008547,"Juego Mangueras Soft Magic 49021 Uniweld 60"" R134A Automático",627.69,MXN,"{""url"":""https://www.grupocoresa.com/juego-mangueras-soft-magic-60-r134a-aut-7458"",""scraped_at"":1766777354.9943583,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2915,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008547,"Juego Mangueras Soft Magic 49021 Uniweld 60"" R134A Automático",627.69,MXN,"{""url"":""https://www.grupocoresa.com/juego-mangueras-soft-magic-60-r134a-aut-7458"",""scraped_at"":1766777354.9946737,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2916,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008645,detector de Fugas 69336 Yellow Jacket,11635.95,MXN,"{""url"":""https://www.grupocoresa.com/detector-de-fugas-uv-yellow-jacket-5468"",""scraped_at"":1766777354.9950094,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2917,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008645,detector de Fugas 69336 Yellow Jacket,11635.95,MXN,"{""url"":""https://www.grupocoresa.com/detector-de-fugas-uv-yellow-jacket-5468"",""scraped_at"":1766777354.9953287,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2918,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008647,"Juego de 3 Mangueras 21985 Yellow Jacket 60"" Rojo/Azul/Amarillo",2275.71,MXN,"{""url"":""https://www.grupocoresa.com/juego-3-mangueras-60-amarillo-rojo-azul-yellow-jacket-7468"",""scraped_at"":1766777354.9956303,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2919,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008647,"Juego de 3 Mangueras 21985 Yellow Jacket 60"" Rojo/Azul/Amarillo",2275.71,MXN,"{""url"":""https://www.grupocoresa.com/juego-3-mangueras-60-amarillo-rojo-azul-yellow-jacket-7468"",""scraped_at"":1766777354.9958954,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2920,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008677,Cinta Teflon NC6004 Nashua 3/4X6.1Mts. Largo,11.08,MXN,"{""url"":""https://www.grupocoresa.com/cinta-teflon-3-4-x-6-10-mts-largo-7768"",""scraped_at"":1766777354.9961758,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2921,2025-12-26 19:29:15.008467+00,Grupo Coresa,COR-181201-00008677,Cinta Teflon NC6004 Nashua 3/4X6.1Mts. Largo,11.08,MXN,"{""url"":""https://www.grupocoresa.com/cinta-teflon-3-4-x-6-10-mts-largo-7768"",""scraped_at"":1766777354.9964497,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2922,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008694,"Corta Tubo UTC705 Uniweld 1/4"" a 2 1/2""",1112.65,MXN,"{""url"":""https://www.grupocoresa.com/corta-tubo-1-4-a-2-1-2-utc705-4968"",""scraped_at"":1766777358.109798,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2923,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008694,"Corta Tubo UTC705 Uniweld 1/4"" a 2 1/2""",1112.65,MXN,"{""url"":""https://www.grupocoresa.com/corta-tubo-1-4-a-2-1-2-utc705-4968"",""scraped_at"":1766777358.1100738,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2924,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008747,Juego de Peines para Serpentín  61158 Yellow Jacket,481.67,MXN,"{""url"":""https://www.grupocoresa.com/juego-de-peines-para-serpentin-yellow-yacket-7478"",""scraped_at"":1766777358.1103764,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2925,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008747,Juego de Peines para Serpentín  61158 Yellow Jacket,481.67,MXN,"{""url"":""https://www.grupocoresa.com/juego-de-peines-para-serpentin-yellow-yacket-7478"",""scraped_at"":1766777358.1106472,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2926,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008794,"Dobla Tubo De Resorte 3/8""",87.48,MXN,"{""url"":""https://www.grupocoresa.com/dobla-tubo-de-resorte-3-8-4978"",""scraped_at"":1766777358.1118467,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2927,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008794,"Dobla Tubo De Resorte 3/8""",87.48,MXN,"{""url"":""https://www.grupocoresa.com/dobla-tubo-de-resorte-3-8-4978"",""scraped_at"":1766777358.1121187,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2928,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008894,Kit para Soldar Tanque Acetileno 89609 Uniweld,4368.58,MXN,"{""url"":""https://www.grupocoresa.com/kit-para-soldar-tanque-acetileno-4988"",""scraped_at"":1766777358.1124637,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2929,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008894,Kit para Soldar Tanque Acetileno 89609 Uniweld,4368.58,MXN,"{""url"":""https://www.grupocoresa.com/kit-para-soldar-tanque-acetileno-4988"",""scraped_at"":1766777358.1127744,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2930,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008975,Peine para Serpentín 2 Medidas 8 y 10 Aletas T-408 Diversitech,33.77,MXN,"{""url"":""https://www.grupocoresa.com/peines-para-serpentin-2-medidas-8-y-10-aletas-5798"",""scraped_at"":1766777358.1131043,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2931,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00008975,Peine para Serpentín 2 Medidas 8 y 10 Aletas T-408 Diversitech,33.77,MXN,"{""url"":""https://www.grupocoresa.com/peines-para-serpentin-2-medidas-8-y-10-aletas-5798"",""scraped_at"":1766777358.1134431,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2932,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009005,"Manómetro Baja Azul G530LD LPF G530LD Uniweld 2.5"" P/R410A/R22/R404A Azul",218.8,MXN,"{""url"":""https://www.grupocoresa.com/manometro-baja-azul-g530ld-lpftm-2-5-psi-f-p-r410a-r22-r404a-c-protector-de-goma-5009"",""scraped_at"":1766777358.1137228,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
